Date,Day,Bolivar Fuerte,Brazilian Real,Chilean Peso,Colombian Peso,Nuevo Sol,Peso Uruguayo 
2002-8-27,1985,,3.1128,706.75,2643.37,,
2002-8-28,1986,,3.078,705.92,2653.29,,
2002-8-29,1987,,3.0941,706.23,2672.25,,
2002-8-30,1988,,3.1211,713.26,2688.64,,
2002-9-2,1989,,3.0215,,2703.55,,
2002-9-3,1990,,3.0278,709.26,2679.51,,
2002-9-4,1991,,3.098,714.58,2677.39,,
2002-9-5,1992,,3.1317,717.35,2694.51,,
2002-9-6,1993,,3.1504,717.05,2714.77,,
2002-9-9,1994,,3.1775,717.05,2712.14,,
2002-9-10,1995,,3.1304,716.43,2703.63,,
2002-9-11,1996,,3.1298,719.19,2707.58,,
2002-9-12,1997,,3.1145,720.26,2718.85,,
2002-9-13,1998,,3.1231,721.31,2730.91,,
2002-9-16,1999,,3.1498,721.52,2741.29,,
2002-9-17,2000,,3.1876,724.76,2758.95,,
2002-9-18,2001,,3.224,,2783.44,,
2002-9-19,2002,,3.3232,,2785.81,,
2002-9-20,2003,,3.3835,728.7,2789.01,,
2002-9-23,2004,,3.4269,741.1,2815.05,,
2002-9-24,2005,,3.544,749.14,2793.36,,
2002-9-25,2006,,3.6208,746.67,2810.46,,
2002-9-26,2007,,3.7249,745.1,2802.32,,
2002-9-27,2008,,3.7508,745.01,2825.32,,
2002-9-30,2009,,3.8533,747.62,2828.08,,
2002-10-1,2010,,3.8941,748.73,2850.65,,
2002-10-2,2011,,3.7459,746.35,2885.48,,
2002-10-3,2012,,,742.81,2888.23,,
2002-10-4,2013,,3.6944,743.96,2881.78,,
2002-10-7,2014,,3.6585,743.73,2876.4,,
2002-10-8,2015,,3.6957,743.54,2869.73,,
2002-10-9,2016,,3.7009,744.91,2850.98,,
2002-10-10,2017,,3.8512,750.53,2854.04,,
2002-10-11,2018,,3.922,756.56,2870.63,,
2002-10-14,2019,,3.9227,,2861.16,,
2002-10-15,2020,,3.8605,745.62,2861.16,,
2002-10-16,2021,,3.8559,744.62,,,
2002-10-17,2022,,3.8736,746.18,2857.13,,
2002-10-18,2023,,3.9237,746.19,,,
2002-10-21,2024,,3.8751,745.12,2836.34,,
2002-10-22,2025,,3.9117,740.23,2791.46,,
2002-10-23,2026,,3.9544,736.7,2758.76,,
2002-10-24,2027,,3.8696,734.24,2744.32,,
2002-10-25,2028,,3.8609,735.83,2747.07,,
2002-10-28,2029,,3.8007,735.53,2755.69,,
2002-10-29,2030,,3.7398,731.95,2770.73,,
2002-10-30,2031,,3.8203,733.72,,,
2002-10-31,2032,,3.7435,733.24,2773.73,,
2002-11-1,2033,,3.6442,,2778.6,,
2002-11-4,2034,,3.6105,728.46,2778.47,,
2002-11-5,2035,,3.541,721.29,2778.47,,
2002-11-6,2036,,3.5617,719.09,2774.58,,
2002-11-7,2037,,3.5968,718.68,2761.99,,
2002-11-8,2038,,3.621,717.22,2743.0,,
2002-11-11,2039,,3.5263,711.08,,,
2002-11-12,2040,,3.5027,710.03,2743.92,,
2002-11-13,2041,,3.5519,709.62,2727.05,,
2002-11-14,2042,,3.6334,708.32,2717.89,,
2002-11-15,2043,,,708.64,2724.04,,
2002-11-18,2044,,3.6789,706.54,2703.75,,
2002-11-19,2045,,3.5881,701.75,2679.96,,
2002-11-20,2046,,3.5539,698.81,2683.04,,
2002-11-21,2047,,3.5138,697.22,2671.7,,
2002-11-22,2048,,3.5095,697.91,,,
2002-11-25,2049,,3.5608,706.89,2687.25,,
2002-11-26,2050,,3.5484,707.9,2716.95,,
2002-11-27,2051,,3.5864,707.68,2735.04,,
2002-11-28,2052,,3.589,,2754.67,,
2002-11-29,2053,,3.6022,,2758.28,,
2002-12-2,2054,,3.6357,703.25,2784.21,,
2002-12-3,2055,,3.6152,700.31,2812.94,,
2002-12-4,2056,,3.6617,703.58,2826.1,,
2002-12-5,2057,,3.7041,709.8,2806.63,,
2002-12-6,2058,,3.7506,709.68,2788.72,,
2002-12-9,2059,,3.7518,705.36,2782.4,,
2002-12-10,2060,,3.7972,706.1,2815.0,,
2002-12-11,2061,,3.7677,703.33,2816.42,,
2002-12-12,2062,,3.7946,699.11,2801.01,,
2002-12-13,2063,,3.7527,692.94,2793.16,,
2002-12-16,2064,,3.7334,695.57,,,
2002-12-17,2065,,3.631,695.12,2807.61,,
2002-12-18,2066,,3.5819,693.7,2805.55,,
2002-12-19,2067,,3.5308,695.92,2818.81,,
2002-12-20,2068,,3.5039,698.07,2818.54,,
2002-12-23,2069,,3.427,697.08,2814.71,,
2002-12-24,2070,,3.4939,702.44,2826.04,,
2002-12-25,2071,,,,2823.95,,
2002-12-26,2072,,3.5002,705.73,2823.95,,
2002-12-27,2073,,3.5243,709.51,2843.57,,
2002-12-30,2074,,3.5405,712.38,2854.29,,
2002-12-31,2075,,3.5325,,,,
2003-1-2,2076,,3.5325,718.61,2864.79,,
2003-1-3,2077,,3.5216,718.73,2844.82,,
2003-1-6,2078,,3.469,715.76,2841.56,,
2003-1-7,2079,,3.3656,710.19,2841.56,,
2003-1-8,2080,,3.3415,713.4,2881.83,,
2003-1-9,2081,,3.3116,709.22,2902.92,,
2003-1-10,2082,,3.3289,711.75,2915.01,,
2003-1-13,2083,,3.291,713.07,2905.77,,
2003-1-14,2084,,3.2948,710.75,2906.49,,
2003-1-15,2085,,3.275,712.61,2903.05,,
2003-1-16,2086,,3.2975,716.96,2905.41,,
2003-1-17,2087,,3.2929,720.66,2928.19,,
2003-1-20,2088,,3.3624,,2923.58,,
2003-1-21,2089,,3.4095,725.56,2926.06,,
2003-1-22,2090,,3.4394,726.56,2933.81,,
2003-1-23,2091,,,732.55,2947.05,,
2003-1-24,2092,,3.4893,728.97,2926.88,,
2003-1-27,2093,,3.5915,734.35,2924.73,,
2003-1-28,2094,,,737.84,2948.3,,
2003-1-29,2095,,3.6304,737.08,2965.6,,
2003-1-30,2096,,3.6409,738.87,2950.71,,
2003-1-31,2097,,3.5688,734.34,2926.46,,
2003-2-3,2098,,3.525,736.15,2940.26,,
2003-2-4,2099,,3.4922,733.1,2957.4,,
2003-2-5,2100,,3.5398,738.85,2966.78,,
2003-2-6,2101,,3.5837,744.67,2961.29,,
2003-2-7,2102,,3.6037,743.13,2963.28,,
2003-2-10,2103,,3.5794,741.48,2954.03,,
2003-2-11,2104,,3.6034,743.21,2968.88,,
2003-2-12,2105,,3.5729,743.09,2963.21,,
2003-2-13,2106,,3.5995,747.1,2960.77,,
2003-2-14,2107,,3.6351,748.9,2959.75,,
2003-2-17,2108,,3.6572,,2954.76,,
2003-2-18,2109,,3.6224,,2934.58,,
2003-2-19,2110,,3.5881,740.18,2929.64,,
2003-2-20,2111,,3.5927,743.85,2937.44,,
2003-2-21,2112,,3.6059,746.71,2938.23,,
2003-2-24,2113,,3.6089,749.36,2939.92,,
2003-2-25,2114,,3.5862,752.08,2949.05,,
2003-2-26,2115,,3.6005,755.26,2951.81,,
2003-2-27,2116,,3.5809,753.57,2946.89,,
2003-2-28,2117,,3.5842,753.54,2956.31,,
2003-3-3,2118,,,,2957.87,,
2003-3-4,2119,,,748.11,2959.97,,
2003-3-5,2120,,3.5624,752.79,2962.06,,
2003-3-6,2121,,3.5629,755.52,2960.77,,
2003-3-7,2122,,3.5252,754.43,2960.11,,
2003-3-10,2123,,3.5002,756.79,2959.75,,
2003-3-11,2124,,3.5273,758.21,2961.93,,
2003-3-12,2125,,3.5053,754.77,2962.76,,
2003-3-13,2126,,3.4755,753.59,2961.99,,
2003-3-14,2127,,3.4285,748.09,,,
2003-3-17,2128,,3.395,740.3,2958.86,,
2003-3-18,2129,,3.4434,741.61,2956.47,,
2003-3-19,2130,,3.43,736.54,,,
2003-3-20,2131,,3.4568,737.38,2955.64,,
2003-3-21,2132,,3.4822,742.18,2954.62,,
2003-3-24,2133,,3.4454,734.25,2956.06,,
2003-3-25,2134,,3.4062,732.82,2956.06,,
2003-3-26,2135,,3.3884,728.27,2959.26,,
2003-3-27,2136,,3.3739,725.79,2959.84,,
2003-3-28,2137,,,729.87,2958.73,,
2003-3-31,2138,,3.3749,727.36,2958.25,,
2003-4-1,2139,,3.3523,731.56,,,
2003-4-2,2140,,3.3351,729.78,2958.56,,
2003-4-3,2141,,3.2787,721.61,2956.5,,
2003-4-4,2142,,3.2555,722.03,2951.14,,
2003-4-7,2143,,3.2461,721.54,2946.79,,
2003-4-8,2144,,3.1715,718.81,2942.41,,
2003-4-9,2145,,,719.96,2938.32,,
2003-4-10,2146,,,721.78,2920.4,,
2003-4-11,2147,,,725.04,2911.74,,
2003-4-14,2148,,3.2139,723.0,2923.07,,
2003-4-15,2149,,3.181,720.49,2931.69,,
2003-4-16,2150,,3.1146,718.68,2919.58,,
2003-4-17,2151,,3.0744,715.11,2918.01,,
2003-4-18,2152,,,,2918.01,,
2003-4-21,2153,,,713.73,2918.01,,
2003-4-22,2154,,3.0281,714.38,2920.04,,
2003-4-23,2155,,3.0631,716.45,2916.03,,
2003-4-24,2156,,3.0139,712.51,2911.0,,
2003-4-25,2157,,3.0021,709.32,,,
2003-4-28,2158,,3.0115,712.06,2912.83,,
2003-4-29,2159,,2.9907,710.16,,,
2003-4-30,2160,,2.9243,705.32,2887.82,,
2003-5-1,2161,,,,,,
2003-5-2,2162,,2.889,704.42,2868.43,,
2003-5-5,2163,,2.9151,700.72,2865.94,,
2003-5-6,2164,,2.9837,699.81,2858.37,,
2003-5-7,2165,,3.0269,701.2,2856.98,,
2003-5-8,2166,,2.9631,696.29,,,
2003-5-9,2167,,2.9169,694.98,2848.41,,
2003-5-12,2168,,2.8794,695.04,2840.04,,
2003-5-13,2169,,2.8749,696.53,2833.86,,
2003-5-14,2170,,2.8645,694.22,2813.6,,
2003-5-15,2171,,2.8894,698.87,2821.08,,
2003-5-16,2172,,2.9298,707.02,2827.99,,
2003-5-19,2173,,2.9723,708.72,2816.46,,
2003-5-20,2174,,2.9807,709.88,2874.77,,
2003-5-21,2175,,3.0133,,2909.83,,
2003-5-22,2176,,3.0101,713.73,2912.46,,
2003-5-23,2177,,2.9834,708.84,2905.91,,
2003-5-26,2178,,2.9437,,2868.37,,
2003-5-27,2179,,2.9557,704.8,2868.37,,
2003-5-28,2180,,3.0249,708.89,2850.03,,
2003-5-29,2181,,3.0132,712.22,2874.91,,
2003-5-30,2182,,2.948,710.12,2855.88,,
2003-6-2,2183,,2.9648,714.1,,,
2003-6-3,2184,,2.9772,710.25,2853.33,,
2003-6-4,2185,,2.9632,712.96,2846.16,,
2003-6-5,2186,,2.9104,713.16,2849.71,,
2003-6-6,2187,,2.8921,716.86,2839.21,,
2003-6-9,2188,,2.8483,712.25,2828.2,,
2003-6-10,2189,,2.8674,716.56,2818.5,,
2003-6-11,2190,,2.8595,717.4,2809.63,,
2003-6-12,2191,,2.8684,717.11,2821.27,,
2003-6-13,2192,,2.8612,708.31,2832.2,,
2003-6-16,2193,,2.8562,,2821.61,,
2003-6-17,2194,,2.85,707.9,2818.62,,
2003-6-18,2195,,2.8736,705.24,2828.96,,
2003-6-19,2196,,2.8736,705.95,2829.42,,
2003-6-20,2197,,2.8894,707.19,2827.4,,
2003-6-23,2198,,2.8925,705.75,,,
2003-6-24,2199,,2.878,705.46,2826.36,,
2003-6-25,2200,,2.8608,703.12,2815.26,,
2003-6-26,2201,,2.8551,703.89,2806.96,,
2003-6-27,2202,,2.8932,703.0,2812.28,,
2003-6-30,2203,,2.8804,697.23,,,
2003-7-1,2204,,2.8712,699.12,2817.32,,
2003-7-2,2205,,2.8435,698.53,2817.63,,
2003-7-3,2206,,2.8211,695.82,2812.4,,
2003-7-4,2207,,2.8324,697.11,2815.14,,
2003-7-7,2208,,2.8291,697.91,2815.14,,
2003-7-8,2209,,2.8668,697.5,2820.85,,
2003-7-9,2210,,2.8815,704.46,2838.88,,
2003-7-10,2211,,2.8663,703.47,2846.89,,
2003-7-11,2212,,2.8914,704.99,2855.41,,
2003-7-14,2213,,2.9021,704.57,2856.96,,
2003-7-15,2214,,2.8745,702.47,2871.88,,
2003-7-16,2215,,2.8546,699.57,2879.37,,
2003-7-17,2216,,2.8666,698.55,2888.57,,
2003-7-18,2217,,2.8555,698.31,2883.9,,
2003-7-21,2218,,2.8766,701.34,2880.69,,
2003-7-22,2219,,2.882,701.86,2878.33,,
2003-7-23,2220,,2.8818,702.72,2878.56,,
2003-7-24,2221,,2.887,704.85,2882.7,,
2003-7-25,2222,,2.8953,703.64,2887.31,,
2003-7-28,2223,,2.8877,701.61,2888.32,,
2003-7-29,2224,,2.8957,699.97,2883.15,,
2003-7-30,2225,,2.9147,702.22,2873.17,,
2003-7-31,2226,,2.9465,705.64,2880.4,,
2003-8-1,2227,,2.9647,706.21,,,
2003-8-4,2228,,2.9998,708.34,2886.87,,
2003-8-5,2229,,3.0732,713.22,2894.58,,
2003-8-6,2230,,3.0358,713.15,2901.09,,
2003-8-7,2231,,3.0382,710.86,2887.05,,
2003-8-8,2232,,3.0061,707.23,2887.05,,
2003-8-11,2233,,2.9884,702.15,2875.18,,
2003-8-12,2234,,2.9937,702.09,2873.51,,
2003-8-13,2235,,3.0229,703.52,2868.5,,
2003-8-14,2236,,3.0301,704.26,2870.67,,
2003-8-15,2237,,3.0132,,2864.81,,
2003-8-18,2238,,2.9922,703.43,,,
2003-8-19,2239,,2.984,702.99,2861.34,,
2003-8-20,2240,,2.9965,704.25,2869.29,,
2003-8-21,2241,,3.0002,702.68,2861.63,,
2003-8-22,2242,,3.0024,699.18,2853.56,,
2003-8-25,2243,,2.9918,697.31,2841.25,,
2003-8-26,2244,,2.9887,697.11,2843.66,,
2003-8-27,2245,,2.9888,698.34,2848.86,,
2003-8-28,2246,,2.9726,699.74,2850.89,,
2003-8-29,2247,,2.9523,699.39,2846.26,,
2003-9-1,2248,,2.9657,697.91,2832.94,,
2003-9-2,2249,,2.9832,697.57,2832.94,,
2003-9-3,2250,,2.9781,696.21,2841.02,,
2003-9-4,2251,,2.956,692.26,2826.46,,
2003-9-5,2252,,2.941,685.41,2816.74,,
2003-9-8,2253,,2.9208,682.51,2820.46,,
2003-9-9,2254,,2.9147,682.23,2822.85,,
2003-9-10,2255,,2.9298,683.52,2820.2,,
2003-9-11,2256,,2.9117,680.76,2825.28,,
2003-9-12,2257,,2.8983,673.99,2829.82,,
2003-9-15,2258,,2.8951,671.08,2824.88,,
2003-9-16,2259,,2.889,671.01,2824.53,,
2003-9-17,2260,,2.8959,667.72,2823.79,,
2003-9-18,2261,,2.9049,,2823.28,,
2003-9-19,2262,,2.8967,,2833.64,,
2003-9-22,2263,,2.9057,666.38,2844.64,,
2003-9-23,2264,,2.9057,659.49,2859.37,,
2003-9-24,2265,,2.9137,655.92,2866.42,,
2003-9-25,2266,,2.9236,657.11,2872.3,,
2003-9-26,2267,,2.9298,658.57,2871.39,,
2003-9-29,2268,,2.9365,664.06,2879.32,,
2003-9-30,2269,,2.9366,665.13,2889.39,,
2003-10-1,2270,,2.9226,660.97,2888.21,,
2003-10-2,2271,,2.9026,657.78,2907.41,,
2003-10-3,2272,,2.8981,661.63,2905.12,,
2003-10-6,2273,,2.8867,659.85,2881.88,,
2003-10-7,2274,,2.8745,659.86,2872.7,,
2003-10-8,2275,,2.8745,654.91,2868.91,,
2003-10-9,2276,,2.8436,646.5,2887.59,,
2003-10-10,2277,,2.8414,644.92,2878.39,,
2003-10-13,2278,,2.8393,,,,
2003-10-14,2279,,2.8363,644.52,2868.85,,
2003-10-15,2280,,2.8417,641.71,2865.32,,
2003-10-16,2281,,2.826,647.26,2873.7,,
2003-10-17,2282,,2.8401,645.43,2867.75,,
2003-10-20,2283,,2.8627,648.55,2865.04,,
2003-10-21,2284,,2.8831,646.52,2864.34,,
2003-10-22,2285,,2.8634,645.16,2864.25,,
2003-10-23,2286,,2.8594,642.21,2870.01,,
2003-10-24,2287,,2.869,635.25,2872.55,,
2003-10-27,2288,,2.8687,635.29,2857.88,,
2003-10-28,2289,,2.872,636.01,2882.77,,
2003-10-29,2290,,2.8667,635.88,2879.34,,
2003-10-30,2291,,2.8529,634.88,2870.11,,
2003-10-31,2292,,2.8432,628.1,2884.17,,
2003-11-3,2293,,2.8554,626.93,,,
2003-11-4,2294,,2.8551,626.64,2878.05,,
2003-11-5,2295,,2.8599,625.52,2869.46,,
2003-11-6,2296,,2.8588,626.02,2856.34,,
2003-11-7,2297,,2.87,628.86,2854.17,,
2003-11-10,2298,,2.8691,618.83,2843.82,,
2003-11-11,2299,,2.8799,616.34,2840.41,,
2003-11-12,2300,,2.8947,623.6,2840.41,,
2003-11-13,2301,,2.9104,627.09,2845.69,,
2003-11-14,2302,,2.9188,626.55,2850.24,,
2003-11-17,2303,,2.941,624.61,,,
2003-11-18,2304,,2.9538,621.57,2842.53,,
2003-11-19,2305,,2.9413,629.0,2831.97,,
2003-11-20,2306,,2.9499,632.23,2826.6,,
2003-11-21,2307,,2.9472,631.05,2831.1,,
2003-11-24,2308,,2.9293,628.88,2836.45,,
2003-11-25,2309,,2.9262,625.4,2838.02,,
2003-11-26,2310,,2.9238,621.93,2839.2,,
2003-11-27,2311,,2.9353,623.78,2838.7,,
2003-11-28,2312,,2.9469,624.51,2838.7,,
2003-12-1,2313,,2.9486,621.27,2836.05,,
2003-12-2,2314,,2.9333,617.85,2829.08,,
2003-12-3,2315,,2.9265,613.63,2817.14,,
2003-12-4,2316,,,606.1,2815.19,,
2003-12-5,2317,,2.9395,606.9,2815.33,,
2003-12-8,2318,,2.939,,2808.42,,
2003-12-9,2319,,2.9414,608.33,2808.42,,
2003-12-10,2320,,2.9342,604.54,2822.78,,
2003-12-11,2321,,2.9421,607.45,2815.45,,
2003-12-12,2322,,2.9426,605.55,2808.31,,
2003-12-15,2323,,2.9412,600.92,2812.82,,
2003-12-16,2324,,2.9285,596.09,2807.25,,
2003-12-17,2325,,2.9312,598.1,2793.06,,
2003-12-18,2326,,2.9373,599.18,2795.21,,
2003-12-19,2327,,2.9333,599.91,2801.67,,
2003-12-22,2328,,2.927,594.57,2806.89,,
2003-12-23,2329,,2.9231,593.8,2809.09,,
2003-12-24,2330,,2.9167,596.25,2806.33,,
2003-12-26,2331,,2.9074,,2796.89,,
2003-12-29,2332,,2.8986,593.1,2795.21,,
2003-12-30,2333,,2.8875,599.42,2780.82,,
2003-12-31,2334,,2.8884,,,,
2004-1-2,2335,,2.8884,,2778.21,,
2004-1-5,2336,,2.8854,587.69,2777.96,,
2004-1-6,2337,,2.8619,579.43,2778.92,,
2004-1-7,2338,,2.85,565.18,2765.76,,
2004-1-8,2339,,2.8715,567.83,2758.83,,
2004-1-9,2340,,2.858,,2750.89,,
2004-1-12,2341,,2.8414,560.51,2754.33,,
2004-1-13,2342,,2.8155,559.21,2754.33,,
2004-1-14,2343,,2.8014,563.65,2762.31,,
2004-1-15,2344,,2.8134,572.08,2747.06,,
2004-1-16,2345,,2.8118,569.56,2723.83,,
2004-1-19,2346,,2.8176,,2728.7,,
2004-1-20,2347,,2.8411,572.69,2728.7,,
2004-1-21,2348,,2.8374,567.13,2730.75,,
2004-1-22,2349,,2.8409,564.83,2740.76,,
2004-1-23,2350,,2.8409,565.76,2742.88,,
2004-1-26,2351,,2.8427,573.19,2747.72,,
2004-1-27,2352,,2.8423,578.61,2766.89,,
2004-1-28,2353,,2.8579,577.5,2736.28,,
2004-1-29,2354,,2.8777,585.03,2721.56,,
2004-1-30,2355,,2.9228,596.78,2740.55,,
2004-2-2,2356,,2.9401,591.42,2742.47,,
2004-2-3,2357,,2.9478,577.27,2738.15,,
2004-2-4,2358,,2.9318,581.18,2747.28,,
2004-2-5,2359,,2.9098,587.3,2750.67,,
2004-2-6,2360,,2.9327,595.34,2748.9,,
2004-2-9,2361,,2.9492,598.6,2757.14,,
2004-2-10,2362,,2.9333,586.96,2741.17,,
2004-2-11,2363,,2.919,583.23,2735.5,,
2004-2-12,2364,,2.9245,582.45,2736.94,,
2004-2-13,2365,,2.9034,577.01,2736.42,,
2004-2-16,2366,,2.9077,,2724.36,,
2004-2-17,2367,,2.9058,579.8,2724.36,,
2004-2-18,2368,,2.9117,572.55,2715.2,,
2004-2-19,2369,,2.9288,571.35,2697.66,,
2004-2-20,2370,,2.9501,581.24,2693.84,,
2004-2-23,2371,,,585.28,2700.19,,
2004-2-24,2372,,,586.65,2665.83,,
2004-2-25,2373,,,589.75,2651.94,,
2004-2-26,2374,,2.9395,588.02,2664.3,,
2004-2-27,2375,,2.9361,594.32,2686.54,,
2004-3-1,2376,,2.913,592.87,2682.34,,
2004-3-2,2377,,2.8937,588.04,2662.81,,
2004-3-3,2378,,2.9078,590.28,2660.42,,
2004-3-4,2379,,2.8804,598.86,2670.97,,
2004-3-5,2380,,2.887,601.38,2676.41,,
2004-3-8,2381,,2.8782,593.22,2673.29,,
2004-3-9,2382,,2.8744,593.47,2675.65,,
2004-3-10,2383,,2.875,593.96,2679.22,,
2004-3-11,2384,,2.8883,601.1,2685.17,,
2004-3-12,2385,,2.9124,600.8,2683.08,,
2004-3-15,2386,,2.9055,601.4,2669.48,,
2004-3-16,2387,,2.9005,604.56,2661.45,,
2004-3-17,2388,,2.8993,605.71,2648.97,,
2004-3-18,2389,,2.9062,607.91,2650.21,,
2004-3-19,2390,,2.9127,603.35,2669.07,,
2004-3-22,2391,,2.8992,606.96,,,
2004-3-23,2392,,2.9099,607.64,2669.39,,
2004-3-24,2393,,2.9136,610.69,2664.5,,
2004-3-25,2394,,2.9256,614.62,2667.05,,
2004-3-26,2395,,2.9329,614.51,2679.33,,
2004-3-29,2396,,2.9402,617.15,2673.68,,
2004-3-30,2397,,2.9357,618.29,2676.93,,
2004-3-31,2398,,2.9208,623.21,2678.16,,
2004-4-1,2399,,2.9078,616.41,2682.09,,
2004-4-2,2400,,2.8896,610.55,,,
2004-4-5,2401,,,609.36,,,
2004-4-6,2402,,2.8843,605.7,2667.06,,
2004-4-7,2403,,,603.91,2663.05,,
2004-4-8,2404,,2.8765,606.83,,,
2004-4-9,2405,,,,,,
2004-4-12,2406,,2.8794,601.36,2659.05,,
2004-4-13,2407,,2.8847,599.56,2648.8,,
2004-4-14,2408,,2.8843,596.61,2642.55,,
2004-4-15,2409,,2.8948,603.77,2631.72,,
2004-4-16,2410,,2.9056,605.73,2619.59,,
2004-4-19,2411,,2.9145,601.84,2620.19,,
2004-4-20,2412,,2.9093,599.36,2612.3,,
2004-4-21,2413,,,600.75,2620.94,,
2004-4-22,2414,,2.9178,609.06,2628.19,,
2004-4-23,2415,,2.9297,614.13,2618.21,,
2004-4-26,2416,,2.9165,613.11,2622.74,,
2004-4-27,2417,,2.9077,610.62,2613.94,,
2004-4-28,2418,,2.9153,616.28,2620.97,,
2004-4-29,2419,,2.9327,622.15,2635.96,,
2004-4-30,2420,,2.9514,624.84,2646.99,,
2004-5-3,2421,,2.9439,624.98,2655.18,,
2004-5-4,2422,,2.9561,624.31,2670.92,,
2004-5-5,2423,,2.9688,622.25,2664.79,,
2004-5-6,2424,,2.9608,622.62,2658.43,,
2004-5-7,2425,,2.9891,630.61,2690.68,,
2004-5-10,2426,,3.0496,638.64,2708.02,,
2004-5-11,2427,,3.1241,644.42,2731.79,,
2004-5-12,2428,,,640.95,2729.54,,
2004-5-13,2429,,3.1203,641.76,2729.01,,
2004-5-14,2430,,3.1271,642.62,2741.66,,
2004-5-17,2431,,3.0974,638.22,2719.89,,
2004-5-18,2432,,3.1212,641.69,2713.3,,
2004-5-19,2433,,3.1161,639.36,2725.45,,
2004-5-20,2434,,3.1051,635.44,2737.55,,
2004-5-21,2435,,3.1805,,2759.79,,
2004-5-24,2436,,3.2043,643.31,,,
2004-5-25,2437,,3.179,640.78,2766.83,,
2004-5-26,2438,,3.1568,637.47,2760.06,,
2004-5-27,2439,,3.1562,638.59,2754.83,,
2004-5-28,2440,,3.1516,634.81,2745.91,,
2004-6-1,2441,,,636.02,2724.92,,
2004-6-2,2442,,3.1559,642.39,2736.39,,
2004-6-3,2443,,3.1294,641.89,2727.68,,
2004-6-4,2444,,3.1435,643.06,2722.69,,
2004-6-7,2445,,3.1327,,2715.37,,
2004-6-8,2446,,3.1111,644.61,2707.33,,
2004-6-9,2447,,3.1147,640.96,2705.97,,
2004-6-10,2448,,,644.83,,,
2004-6-11,2449,,3.1158,649.43,2732.4,,
2004-6-14,2450,,3.1394,649.45,,,
2004-6-15,2451,,3.1158,648.03,,,
2004-6-16,2452,,3.1372,648.4,,,
2004-6-17,2453,,3.1372,649.39,2725.87,,
2004-6-18,2454,,3.1272,648.16,2713.07,,
2004-6-21,2455,,3.138,646.61,,,
2004-6-22,2456,,3.129,646.47,2710.99,,
2004-6-23,2457,,3.1333,643.42,2709.3,,
2004-6-24,2458,,3.125,641.62,2715.53,,
2004-6-25,2459,,3.1022,634.35,2702.6,,
2004-6-28,2460,,3.1088,,2697.08,,
2004-6-29,2461,,3.1239,634.25,2695.02,,
2004-6-30,2462,,3.1175,636.59,2699.58,,
2004-7-1,2463,,3.1067,636.3,2694.09,,
2004-7-2,2464,,3.0739,632.42,2682.25,,
2004-7-5,2465,,3.0494,630.39,2674.1,,
2004-7-6,2466,,3.0308,630.87,2674.1,,
2004-7-7,2467,,3.041,632.01,2672.95,,
2004-7-8,2468,,3.0359,632.27,2675.05,,
2004-7-9,2469,,3.0467,631.95,2677.42,,
2004-7-12,2470,,3.0421,636.34,2668.83,,
2004-7-13,2471,,3.0363,634.07,2670.01,,
2004-7-14,2472,,3.0412,634.72,2674.41,,
2004-7-15,2473,,3.0276,631.86,2662.19,,
2004-7-16,2474,,3.0207,629.65,2642.78,,
2004-7-19,2475,,3.0013,622.34,2628.3,,
2004-7-20,2476,,2.9931,622.32,,,
2004-7-21,2477,,3.0033,623.46,2632.64,,
2004-7-22,2478,,3.0239,627.68,2633.14,,
2004-7-23,2479,,3.0384,627.53,2619.84,,
2004-7-26,2480,,3.0457,631.86,2628.46,,
2004-7-27,2481,,3.0565,639.07,2636.32,,
2004-7-28,2482,,3.0662,644.37,2639.72,,
2004-7-29,2483,,,642.81,2634.44,,
2004-7-30,2484,,,638.37,2619.55,,
2004-8-2,2485,,3.026,641.4,2612.44,,
2004-8-3,2486,,,643.76,2613.58,,
2004-8-4,2487,,3.0542,641.6,2605.85,,
2004-8-5,2488,,3.0571,643.81,2609.39,,
2004-8-6,2489,,,641.86,2609.61,,
2004-8-9,2490,,,639.52,2602.91,,
2004-8-10,2491,,,638.76,2597.71,,
2004-8-11,2492,,,637.36,2598.98,,
2004-8-12,2493,,,639.75,2606.93,,
2004-8-13,2494,,,640.86,2614.97,,
2004-8-16,2495,,,640.25,,,
2004-8-17,2496,,,638.77,2609.92,,
2004-8-18,2497,,,635.12,2608.88,,
2004-8-19,2498,,2.9914,635.24,2609.88,,
2004-8-20,2499,,2.9785,631.61,,,
2004-8-23,2500,,2.9734,633.22,2606.57,,
2004-8-24,2501,,2.9679,630.33,2595.75,,
2004-8-25,2502,,,626.13,,,
2004-8-26,2503,,,627.03,,,
2004-8-27,2504,,2.9533,628.61,,,
2004-8-30,2505,,2.9563,626.56,2574.49,,
2004-8-31,2506,,,628.95,2551.43,,
2004-9-1,2507,,,625.1,2536.51,,
2004-9-2,2508,,,626.76,2538.59,,
2004-9-3,2509,,2.9353,625.55,2552.78,,
2004-9-6,2510,,2.9281,,2564.89,,
2004-9-7,2511,,,621.93,2564.89,,
2004-9-8,2512,,2.9134,622.56,2552.74,,
2004-9-9,2513,,2.9006,620.32,2536.0,,
2004-9-10,2514,,2.902,617.67,2523.08,,
2004-9-13,2515,,2.898,618.33,2535.29,,
2004-9-14,2516,,2.9052,615.71,2525.12,,
2004-9-15,2517,,,615.46,2521.77,,
2004-9-16,2518,,2.9034,615.14,2536.4,,
